class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
down,0.5278765559196472,0.44862398505210876,-0.694269061088562,0.9999940395355225,0.5334773063659668,0.4303743541240692,-0.6819970607757568,0.9999837875366211,0.5368713736534119,0.4280928373336792,-0.6820330619812012,0.9999800324440002,0.5397617220878601,0.42548874020576477,-0.682192325592041,0.9999820590019226,0.5223759412765503,0.43208664655685425,-0.6802325248718262,0.9999687671661377,0.5185366868972778,0.4305233359336853,-0.6802783608436584,0.9999580383300781,0.5151827335357666,0.4280322194099426,-0.680287778377533,0.999954342842102,0.5455456376075745,0.41460415720939636,-0.5569550395011902,0.9999715685844421,0.5095158815383911,0.4176408648490906,-0.5479053258895874,0.9999287724494934,0.5345216989517212,0.45903366804122925,-0.6428517699241638,0.9999969601631165,0.5218805074691772,0.4595955014228821,-0.6402727961540222,0.9999940395355225,0.5776228904724121,0.4803914725780487,-0.42501458525657654,0.9999972581863403,0.47856029868125916,0.47792673110961914,-0.3879925310611725,0.9999567866325378,0.5861743688583374,0.6201793551445007,-0.4374035894870758,0.9977402687072754,0.47082599997520447,0.6173713803291321,-0.37781330943107605,0.9855438470840454,0.6053228378295898,0.7420222759246826,-0.5153957605361938,0.991405189037323,0.4602425992488861,0.7395792007446289,-0.46038419008255005,0.954039454460144,0.6127167344093323,0.7758194208145142,-0.5538409352302551,0.9755470752716064,0.4532334804534912,0.7717334032058716,-0.4947377145290375,0.900118350982666,0.6048395037651062,0.7763306498527527,-0.5788456201553345,0.9771648049354553,0.46049365401268005,0.7733379006385803,-0.5269858837127686,0.9064019918441772,0.6012070178985596,0.7636963725090027,-0.526982307434082,0.9664892554283142,0.46457213163375854,0.761163592338562,-0.47578325867652893,0.8818433880805969,0.5570014715194702,0.5816259980201721,-0.0046434709802269936,0.999973475933075,0.5059915781021118,0.5837221145629883,0.0047640008851885796,0.9999237656593323,0.5739485025405884,0.7222139239311218,-0.317727267742157,0.9731467366218567,0.4798204302787781,0.7018309831619263,-0.2766316533088684,0.9735161662101746,0.5829340815544128,0.8673956394195557,-0.11873455345630646,0.980710506439209,0.480355441570282,0.8649590611457825,-0.07336915284395218,0.9855248928070068,0.5793799757957458,0.8861747980117798,-0.1090472936630249,0.7999754548072815,0.4870738089084625,0.8891060948371887,-0.06212683394551277,0.8935909867286682,0.5955835580825806,0.9178507328033447,-0.27568528056144714,0.9639727473258972,0.46318483352661133,0.9146481156349182,-0.21825042366981506,0.9765714406967163
up,0.5373739004135132,0.11311807483434677,-0.29505106806755066,0.9999962449073792,0.5426205396652222,0.09903420507907867,-0.27714967727661133,0.999988853931427,0.5459482073783875,0.09928137809038162,-0.27716708183288574,0.9999876618385315,0.5495191812515259,0.09978882223367691,-0.27716177701950073,0.9999884963035583,0.5324268937110901,0.09894078224897385,-0.2788398861885071,0.9999868869781494,0.5284115672111511,0.09924235939979553,-0.2788602113723755,0.9999852776527405,0.5245342254638672,0.0996774286031723,-0.2788556218147278,0.9999853372573853,0.5542337894439697,0.10954796522855759,-0.15666258335113525,0.9999762177467346,0.5190521478652954,0.1086166501045227,-0.16499458253383636,0.9999712705612183,0.5436598062515259,0.13347510993480682,-0.24918696284294128,0.9999945163726807,0.5300598740577698,0.13163696229457855,-0.251759797334671,0.9999938607215881,0.583419680595398,0.21866461634635925,-0.06799816340208054,0.9999861717224121,0.4936503469944,0.2132897973060608,-0.08409480005502701,0.9999775290489197,0.5931311249732971,0.3509095311164856,-0.01277432031929493,0.9917152523994446,0.4807824492454529,0.3490223288536072,-0.03885750472545624,0.9838890433311462,0.6114599108695984,0.4712691009044647,-0.11227545887231827,0.981722891330719,0.46701669692993164,0.4643670320510864,-0.1344967782497406,0.9675312638282776,0.61640465259552,0.5092498064041138,-0.14003759622573853,0.9555516839027405,0.46180304884910583,0.5009209513664246,-0.16665345430374146,0.9343961477279663,0.6129717230796814,0.5100920796394348,-0.1796150505542755,0.9598268270492554,0.46670812368392944,0.5002292394638062,-0.2051674872636795,0.9404502511024475,0.6097465753555298,0.500048041343689,-0.13025209307670593,0.9491956233978271,0.47038713097572327,0.4907512664794922,-0.1522684097290039,0.9282187819480896,0.5632920861244202,0.46269384026527405,0.005696074105799198,0.999869167804718,0.508030116558075,0.4608604311943054,-0.005819890648126602,0.9998614192008972,0.5711538791656494,0.6693878769874573,-0.009329735301434994,0.9927173256874084,0.498610258102417,0.6670503616333008,-0.026113754138350487,0.9940677285194397,0.5845004320144653,0.8607124090194702,0.11202273517847061,0.9951270818710327,0.4800413250923157,0.8602752685546875,0.10486259311437607,0.9951372742652893,0.5806214809417725,0.8800203204154968,0.11498230695724487,0.9262550473213196,0.48194417357444763,0.8808063864707947,0.10870374739170074,0.9051902294158936,0.5966346263885498,0.9185703992843628,-0.03433329612016678,0.9908393621444702,0.4697445034980774,0.9104330539703369,-0.03762475401163101,0.9905704855918884
up,0.536841094493866,0.1057962104678154,-0.33403828740119934,0.9999973177909851,0.5433787703514099,0.09285668283700943,-0.31672748923301697,0.9999901056289673,0.5467294454574585,0.09305628389120102,-0.3167349398136139,0.9999902248382568,0.5496891140937805,0.09360086917877197,-0.3167243003845215,0.999990701675415,0.531781792640686,0.09373938292264938,-0.3164691925048828,0.9999892711639404,0.5278226137161255,0.09465014189481735,-0.31650322675704956,0.9999887347221375,0.5244848728179932,0.09565049409866333,-0.31651559472084045,0.9999880790710449,0.5554941892623901,0.10449220985174179,-0.20211291313171387,0.9999780654907227,0.5201466679573059,0.10555528849363327,-0.20103582739830017,0.9999686479568481,0.5448442101478577,0.12740720808506012,-0.29100292921066284,0.9999947547912598,0.5291458368301392,0.12690982222557068,-0.29090407490730286,0.999993085861206,0.5845929980278015,0.21901535987854004,-0.12063956260681152,0.9999748468399048,0.4929279685020447,0.2201986461877823,-0.1171155795454979,0.9999668002128601,0.594903290271759,0.35759928822517395,-0.06625077873468399,0.9898495674133301,0.482862651348114,0.35959577560424805,-0.06592414528131485,0.9706443548202515,0.6123013496398926,0.4790634214878082,-0.15572115778923035,0.9803681373596191,0.4673066735267639,0.4842677712440491,-0.1534712016582489,0.9488725662231445,0.6174306273460388,0.5171109437942505,-0.18085303902626038,0.9546166062355042,0.46165674924850464,0.5190058350563049,-0.18286354839801788,0.9067542552947998,0.6134856939315796,0.5193943977355957,-0.22101667523384094,0.9595663547515869,0.4677366614341736,0.5195465683937073,-0.2213977575302124,0.9148551225662231,0.6097756624221802,0.5078492164611816,-0.17308565974235535,0.948398232460022,0.47136735916137695,0.5077505111694336,-0.17104102671146393,0.9000605344772339,0.5643776655197144,0.47015050053596497,0.0014009797014296055,0.9998037219047546,0.5087653994560242,0.4687836468219757,-0.0015550263924524188,0.9998399019241333,0.5742487907409668,0.6724814176559448,-0.0062455651350319386,0.9958198666572571,0.49299630522727966,0.6728748083114624,-0.015754247084259987,0.9967226982116699,0.5854424238204956,0.8638387322425842,0.11733804643154144,0.9972115755081177,0.48017415404319763,0.8630965352058411,0.1141388863325119,0.996965765953064,0.581007719039917,0.8871915936470032,0.12064459174871445,0.9399850368499756,0.4847634732723236,0.8889405727386475,0.11771269887685776,0.9085686206817627,0.599713921546936,0.9214799404144287,-0.024655133485794067,0.9946991205215454,0.46883320808410645,0.9145904779434204,-0.02379964105784893,0.9939724206924438
down,0.5311876535415649,0.41189032793045044,-0.6830046772956848,0.9999992847442627,0.5377558469772339,0.39508056640625,-0.663415789604187,0.9999971985816956,0.5412067770957947,0.39486339688301086,-0.6634253263473511,0.9999963045120239,0.5437377691268921,0.39467158913612366,-0.6635470390319824,0.9999966621398926,0.525448203086853,0.3944079875946045,-0.6618419885635376,0.9999959468841553,0.521664023399353,0.3936508893966675,-0.6619147062301636,0.9999951124191284,0.5183836221694946,0.39303478598594666,-0.661920428276062,0.9999951124191284,0.5494400262832642,0.3970193564891815,-0.5331759452819824,0.9999916553497314,0.5131121873855591,0.39675357937812805,-0.5264095067977905,0.9999889135360718,0.5381535291671753,0.42868611216545105,-0.6336373090744019,0.9999992847442627,0.5242303609848022,0.42834341526031494,-0.6316096186637878,0.9999990463256836,0.5814164280891418,0.4912237524986267,-0.4120704233646393,0.9999931454658508,0.48394179344177246,0.49116164445877075,-0.39292317628860474,0.999957263469696,0.5921753644943237,0.6338322162628174,-0.43475303053855896,0.9970911741256714,0.46878528594970703,0.6359984874725342,-0.4077560305595398,0.9888864159584045,0.6089028716087341,0.7510562539100647,-0.5151590704917908,0.9843704104423523,0.4601449966430664,0.7548940777778625,-0.49433255195617676,0.948962390422821,0.6152631640434265,0.7867797613143921,-0.553047776222229,0.9587748646736145,0.45599955320358276,0.7934893369674683,-0.5317157506942749,0.8919475674629211,0.6079567670822144,0.7880048155784607,-0.575855016708374,0.9607354998588562,0.463534414768219,0.7921867966651917,-0.5586698651313782,0.8950583934783936,0.6040028929710388,0.7823388576507568,-0.5262646079063416,0.9491644501686096,0.4665142595767975,0.7822882533073425,-0.5076919794082642,0.8752601146697998,0.5585616827011108,0.5897306799888611,-0.0026765535585582256,0.999977171421051,0.5056132078170776,0.5899153351783752,0.002713659545406699,0.9999479651451111,0.5761609077453613,0.6947466731071472,-0.36097654700279236,0.9815202355384827,0.48207420110702515,0.6944800615310669,-0.33300817012786865,0.9839261174201965,0.5828129053115845,0.8641558885574341,-0.11744467914104462,0.9887827038764954,0.4809476435184479,0.8694779872894287,-0.09449993073940277,0.9917352795600891,0.5800700187683105,0.8834806084632874,-0.10250990092754364,0.8678259253501892,0.4883047044277191,0.8922178745269775,-0.07954424619674683,0.9223156571388245,0.5946379899978638,0.9159029722213745,-0.2695878744125366,0.9764038324356079,0.4638890326023102,0.9149045348167419,-0.24444596469402313,0.9831821322441101
down,0.5311487913131714,0.4109700918197632,-0.6804581880569458,0.9999992847442627,0.5377338528633118,0.3943233788013458,-0.6596694588661194,0.9999977350234985,0.5409865975379944,0.39410239458084106,-0.6596747636795044,0.9999970197677612,0.5439366698265076,0.39380866289138794,-0.6597914695739746,0.9999971389770508,0.5252845883369446,0.3948136568069458,-0.6581067442893982,0.9999966025352478,0.5213416218757629,0.39472121000289917,-0.6581900715827942,0.9999958872795105,0.5183725357055664,0.39453715085983276,-0.6582047343254089,0.999995768070221,0.5497525334358215,0.3991142213344574,-0.5282278060913086,0.9999926090240479,0.5133403539657593,0.4002068042755127,-0.5217655897140503,0.9999898672103882,0.5380597114562988,0.42775267362594604,-0.6311486959457397,0.9999993443489075,0.5240811705589294,0.428139865398407,-0.6292775869369507,0.9999992847442627,0.5809988379478455,0.49445855617523193,-0.4153834879398346,0.9999933838844299,0.4836367666721344,0.4952433407306671,-0.3901140093803406,0.9999522566795349,0.5917412042617798,0.6387823224067688,-0.44334253668785095,0.9976394176483154,0.4678097665309906,0.6368802189826965,-0.4044100344181061,0.989134669303894,0.607542872428894,0.7569448947906494,-0.5245167016983032,0.9861234426498413,0.4603118300437927,0.7559385299682617,-0.4905102252960205,0.9505544900894165,0.6135770082473755,0.7929769158363342,-0.5628499388694763,0.9623163938522339,0.45596805214881897,0.7926962375640869,-0.5278440713882446,0.8939113020896912,0.6064546704292297,0.7944146990776062,-0.584865927696228,0.9639531970024109,0.4636257290840149,0.7911956906318665,-0.5540876388549805,0.896398663520813,0.6025744676589966,0.7872589230537415,-0.535244882106781,0.952019989490509,0.4667356610298157,0.7810865640640259,-0.5037052631378174,0.8732218742370605,0.5586345195770264,0.5949994921684265,-0.0045489659532904625,0.9999798536300659,0.505855917930603,0.5968741774559021,0.004564303904771805,0.9999505877494812,0.5750154256820679,0.7103291749954224,-0.37421515583992004,0.9804007411003113,0.480576753616333,0.6925934553146362,-0.33915311098098755,0.9838795065879822,0.5817878246307373,0.863600492477417,-0.12147583812475204,0.9885492324829102,0.4810793399810791,0.8657690286636353,-0.09394719451665878,0.9928575158119202,0.5791181325912476,0.8835439085960388,-0.10496333986520767,0.868108868598938,0.48847636580467224,0.8926734924316406,-0.07875104248523712,0.9303504824638367,0.5946913361549377,0.914947509765625,-0.27126723527908325,0.9765203595161438,0.4636823236942291,0.9150528907775879,-0.24397018551826477,0.984666645526886
down,0.5310519933700562,0.41355884075164795,-0.6820349097251892,0.9999992847442627,0.5376635789871216,0.39664459228515625,-0.6616676449775696,0.9999977350234985,0.5409111976623535,0.3964119851589203,-0.6616766452789307,0.9999970197677612,0.5438469648361206,0.39623668789863586,-0.6618037819862366,0.9999971389770508,0.5251532196998596,0.3969777524471283,-0.6600499749183655,0.9999964833259583,0.521248459815979,0.39674022793769836,-0.6601315140724182,0.9999958276748657,0.5183216333389282,0.3963765501976013,-0.6601451635360718,0.9999955892562866,0.5496634840965271,0.40131449699401855,-0.531298816204071,0.9999926686286926,0.51337069272995,0.40170177817344666,-0.5244089961051941,0.9999895691871643,0.5379906892776489,0.4300082325935364,-0.6329652070999146,0.9999993443489075,0.5239564180374146,0.4301302134990692,-0.6309806704521179,0.9999992847442627,0.5809702277183533,0.49698859453201294,-0.41562142968177795,0.999993085861206,0.4833150804042816,0.4963495433330536,-0.3921639323234558,0.9999468326568604,0.5915104150772095,0.6401804089546204,-0.4398799538612366,0.9978733658790588,0.4675106406211853,0.6388792395591736,-0.404247522354126,0.9890934824943542,0.6075641512870789,0.7582098245620728,-0.516966700553894,0.9867749214172363,0.4612216055393219,0.7570780515670776,-0.4888882040977478,0.951018214225769,0.6135458946228027,0.7943062782287598,-0.5540422797203064,0.9633035659790039,0.45676931738853455,0.7938603758811951,-0.5260276198387146,0.8938484787940979,0.6062746047973633,0.7956700921058655,-0.5764713883399963,0.9647164940834045,0.46387165784835815,0.7921819090843201,-0.5523625016212463,0.8958759903907776,0.602364182472229,0.7878977656364441,-0.5276476740837097,0.9524633884429932,0.4669492244720459,0.7810388207435608,-0.5020624399185181,0.8707402348518372,0.5583588480949402,0.5952212810516357,-0.004407956730574369,0.9999809265136719,0.5056477785110474,0.596673846244812,0.004413465037941933,0.9999515414237976,0.5753751993179321,0.7032911777496338,-0.3631979525089264,0.9795616269111633,0.48050689697265625,0.6956840753555298,-0.32930946350097656,0.9833104014396667,0.5818185210227966,0.8641672730445862,-0.11129803955554962,0.9881449937820435,0.4810768961906433,0.8663283586502075,-0.0848875567317009,0.9931774735450745,0.579086184501648,0.8847871422767639,-0.09586038440465927,0.863003134727478,0.48844003677368164,0.8932981491088867,-0.06969086825847626,0.9315818548202515,0.5955209732055664,0.9153099656105042,-0.2616350054740906,0.9754628539085388,0.46355658769607544,0.9144206643104553,-0.23370130360126495,0.9850903153419495
down,0.5304007530212402,0.38664737343788147,-0.6905051469802856,0.9999992847442627,0.5371149182319641,0.3711995482444763,-0.6701523661613464,0.999997615814209,0.5405145883560181,0.37128883600234985,-0.670164942741394,0.9999969601631165,0.5434088706970215,0.3715240955352783,-0.6702867746353149,0.9999970197677612,0.5238837003707886,0.3708258867263794,-0.6686719059944153,0.9999961853027344,0.5200352072715759,0.3707624673843384,-0.6687381267547607,0.9999954700469971,0.5166069269180298,0.3707026243209839,-0.6687592267990112,0.9999950528144836,0.5492913126945496,0.37640270590782166,-0.53746098279953,0.9999923706054688,0.5123343467712402,0.3753181993961334,-0.5312848091125488,0.9999884963035583,0.5379319787025452,0.4053119719028473,-0.6404426693916321,0.9999993443489075,0.5229640603065491,0.405956894159317,-0.6386157274246216,0.9999992847442627,0.5800493955612183,0.47752371430397034,-0.4231913685798645,0.9999936819076538,0.48236340284347534,0.4690442383289337,-0.3970963954925537,0.9999415278434753,0.5898096561431885,0.6189658045768738,-0.452828586101532,0.997774600982666,0.4691859781742096,0.6191635727882385,-0.41446414589881897,0.9856240749359131,0.6059978604316711,0.7431396245956421,-0.5358023643493652,0.9856282472610474,0.4603446424007416,0.7409498691558838,-0.5046088099479675,0.937749445438385,0.6124178171157837,0.7780299782752991,-0.5754147171974182,0.961279034614563,0.45343202352523804,0.7743868231773376,-0.5429450869560242,0.873664379119873,0.6047695875167847,0.7780882716178894,-0.5975700616836548,0.9630376100540161,0.46111050248146057,0.7744414210319519,-0.5704169273376465,0.8763640522956848,0.601166844367981,0.7646892070770264,-0.5466018915176392,0.9494243860244751,0.4652892053127289,0.7616653442382812,-0.518492579460144,0.847025990486145,0.5581560134887695,0.5835435390472412,-0.004733441397547722,0.9999797344207764,0.5055582523345947,0.5841562747955322,0.00474145170301199,0.9999455213546753,0.5735281705856323,0.6953328847885132,-0.37234926223754883,0.9756986498832703,0.4804478585720062,0.6877998113632202,-0.3417903184890747,0.9806126356124878,0.5818650126457214,0.8639869689941406,-0.12265729904174805,0.9873975515365601,0.4807051122188568,0.8648684024810791,-0.09289992600679398,0.992661714553833,0.5785461068153381,0.8840440511703491,-0.10826365649700165,0.8538216352462769,0.4878045916557312,0.8914126753807068,-0.0773940235376358,0.9255911707878113,0.595063328742981,0.9145674109458923,-0.28026801347732544,0.9741570353507996,0.46323078870773315,0.9130153059959412,-0.24560745060443878,0.9839001893997192
up,0.5342329740524292,0.12069956213235855,-0.28108876943588257,0.9999964833259583,0.5389487743377686,0.10563408583402634,-0.26408615708351135,0.999987781047821,0.5420347452163696,0.10558938980102539,-0.26409298181533813,0.9999874234199524,0.5454177260398865,0.10579368472099304,-0.2640838325023651,0.999988317489624,0.5287361741065979,0.10619524121284485,-0.26599258184432983,0.9999868273735046,0.5243149995803833,0.10659205913543701,-0.2660113573074341,0.9999863505363464,0.5204095840454102,0.10711400955915451,-0.266000360250473,0.9999862313270569,0.5493365526199341,0.11416605114936829,-0.14431260526180267,0.9999739527702332,0.5144082307815552,0.11528817564249039,-0.15370839834213257,0.9999649524688721,0.5401634573936462,0.1399034708738327,-0.23489125072956085,0.9999936819076538,0.5262566208839417,0.13872963190078735,-0.23779229819774628,0.999992311000824,0.5778998136520386,0.21760477125644684,-0.05720868706703186,0.9999744296073914,0.4883102476596832,0.21296760439872742,-0.06782280653715134,0.9999626874923706,0.5903676152229309,0.34930118918418884,-0.0018887643236666918,0.9904476404190063,0.4776099622249603,0.3469313681125641,-0.022368576377630234,0.9772413372993469,0.6086272597312927,0.46514350175857544,-0.10216321796178818,0.9737344980239868,0.4633843004703522,0.4619521200656891,-0.11953965574502945,0.9463741183280945,0.6129940748214722,0.5016388297080994,-0.13043561577796936,0.939641535282135,0.45838823914527893,0.49836060404777527,-0.15153788030147552,0.8971603512763977,0.6092594265937805,0.5021345615386963,-0.16977521777153015,0.9447465538978577,0.463329941034317,0.49771782755851746,-0.18959510326385498,0.9051467180252075,0.6058050990104675,0.49297982454299927,-0.11999846994876862,0.9306248426437378,0.4667770266532898,0.4889705777168274,-0.1370200663805008,0.8896478414535522,0.5616534948348999,0.46140366792678833,0.0024198417086154222,0.9998493194580078,0.5063791871070862,0.4597415030002594,-0.00251900521107018,0.9998621940612793,0.5710492730140686,0.6691297292709351,-0.019301392138004303,0.9936009645462036,0.49792712926864624,0.6662268042564392,-0.026401301845908165,0.9944387078285217,0.5847172737121582,0.8596799373626709,0.09222234040498734,0.995441198348999,0.48077908158302307,0.8591980934143066,0.09285436570644379,0.9956190586090088,0.5810765027999878,0.8796836733818054,0.09442789852619171,0.9140598773956299,0.4835484027862549,0.882377564907074,0.09563838690519333,0.908679723739624,0.5954204797744751,0.9153133630752563,-0.05537974089384079,0.9910450577735901,0.46729740500450134,0.9100908637046814,-0.04917030781507492,0.9911147952079773
up,0.5353007912635803,0.12136110663414001,-0.2948821485042572,0.9999970197677612,0.5402851700782776,0.10666097700595856,-0.27775612473487854,0.9999898076057434,0.5433518290519714,0.10680744051933289,-0.27776163816452026,0.9999895095825195,0.546932578086853,0.107176773250103,-0.27776041626930237,0.9999901056289673,0.5304138660430908,0.10660161823034286,-0.2794010639190674,0.9999886155128479,0.5263617038726807,0.10684771835803986,-0.27942484617233276,0.9999881982803345,0.5229817628860474,0.10705862939357758,-0.2794118821620941,0.9999879598617554,0.5516448616981506,0.1162583976984024,-0.1584601104259491,0.9999779462814331,0.5175960659980774,0.11538221687078476,-0.1666458547115326,0.9999690055847168,0.5415160655975342,0.14155760407447815,-0.24918553233146667,0.9999944567680359,0.5278967618942261,0.13928762078285217,-0.25172972679138184,0.9999930262565613,0.5791878700256348,0.22207246720790863,-0.07113894075155258,0.9999797940254211,0.4918665885925293,0.21551513671875,-0.07995206862688065,0.999966025352478,0.5921938419342041,0.3494064211845398,-0.013442596420645714,0.9904381036758423,0.47943130135536194,0.34767353534698486,-0.0327126570045948,0.9767619967460632,0.6102911233901978,0.4665471315383911,-0.10783816874027252,0.9799248576164246,0.4652077257633209,0.4624900817871094,-0.12667804956436157,0.9527631402015686,0.6149346232414246,0.5020503401756287,-0.13470987975597382,0.9530080556869507,0.45939701795578003,0.49840715527534485,-0.15736715495586395,0.910027265548706,0.6110938191413879,0.5023747086524963,-0.17453917860984802,0.9574755430221558,0.46511274576187134,0.4975344240665436,-0.1957954317331314,0.9176282286643982,0.6078348755836487,0.49326613545417786,-0.12555931508541107,0.9452231526374817,0.4684983193874359,0.4882292151451111,-0.1442662924528122,0.9031156301498413,0.5621055364608765,0.46200066804885864,0.0019045297522097826,0.999839186668396,0.5077587366104126,0.45989349484443665,-0.0020011013839393854,0.9998509287834167,0.5707119703292847,0.6694543361663818,-0.018489835783839226,0.9945958852767944,0.4973530173301697,0.6657446622848511,-0.02520032785832882,0.9951683282852173,0.5847142934799194,0.859129011631012,0.08294153958559036,0.9960646629333496,0.4805617928504944,0.8590232729911804,0.08553171902894974,0.9959030747413635,0.580666184425354,0.8848140239715576,0.08298854529857635,0.9164379239082336,0.48386144638061523,0.8844297528266907,0.0865429937839508,0.9010220170021057,0.5957603454589844,0.9155468344688416,-0.0642632246017456,0.992355465888977,0.46606940031051636,0.9091033339500427,-0.05653144046664238,0.9918453693389893
up,0.5353108644485474,0.12020189315080643,-0.30191805958747864,0.999997079372406,0.5403605103492737,0.10549250990152359,-0.2857453227043152,0.9999900460243225,0.5433756113052368,0.10557164996862411,-0.2857488989830017,0.9999898076057434,0.5468949675559998,0.10594534128904343,-0.28574293851852417,0.9999904036521912,0.5303733944892883,0.10597407072782516,-0.2870712876319885,0.9999886155128479,0.5263662934303284,0.106390580534935,-0.2870933413505554,0.9999881982803345,0.5230056643486023,0.10678792744874954,-0.2870895266532898,0.9999877214431763,0.5517131090164185,0.11512385308742523,-0.16870132088661194,0.999978244304657,0.51768958568573,0.11507915705442429,-0.1754748821258545,0.9999680519104004,0.5417392253875732,0.14034225046634674,-0.2567325234413147,0.9999943375587463,0.527898907661438,0.1385992020368576,-0.25890666246414185,0.9999926090240479,0.5796747207641602,0.22195731103420258,-0.07962651550769806,0.9999802708625793,0.4919981062412262,0.21556273102760315,-0.08890579640865326,0.9999659061431885,0.5917017459869385,0.3498098850250244,-0.019205035641789436,0.9902363419532776,0.4802536368370056,0.34830981492996216,-0.03719479590654373,0.9750739932060242,0.609891414642334,0.4663393199443817,-0.11246565729379654,0.9816983342170715,0.4654366374015808,0.46349090337753296,-0.12759234011173248,0.9521321654319763,0.6146290302276611,0.5025131702423096,-0.13846895098686218,0.9567961692810059,0.4594108462333679,0.4994067847728729,-0.1575593650341034,0.910288393497467,0.610824704170227,0.5029491782188416,-0.17847740650177002,0.9611759781837463,0.4651664197444916,0.4985799491405487,-0.19582349061965942,0.9180912375450134,0.6074467897415161,0.4936631917953491,-0.1301695853471756,0.9494381546974182,0.4685726761817932,0.48940277099609375,-0.14502277970314026,0.9034056663513184,0.562113881111145,0.46180254220962524,0.00211729621514678,0.9998223185539246,0.5078756809234619,0.45943471789360046,-0.0022253941278904676,0.999840259552002,0.5707302093505859,0.6695986986160278,-0.014528082683682442,0.9947866201400757,0.4971807599067688,0.6654727458953857,-0.024638760834932327,0.995550274848938,0.5846182107925415,0.8593699932098389,0.08549928665161133,0.9962761998176575,0.4800400733947754,0.8594009280204773,0.08541128784418106,0.9960936307907104,0.5801011919975281,0.8855478763580322,0.08613280951976776,0.9200153350830078,0.48318785429000854,0.8858022689819336,0.08662246912717819,0.8981016278266907,0.5960160493850708,0.9156947731971741,-0.061062611639499664,0.9928103089332581,0.466019868850708,0.9092437624931335,-0.056550033390522,0.9922118782997131
down,0.5339411497116089,0.4194616973400116,-0.6735228300094604,0.9999992847442627,0.5402380228042603,0.4021100401878357,-0.6536915898323059,0.9999979734420776,0.5432141423225403,0.4015370309352875,-0.653699517250061,0.9999971985816956,0.5463407635688782,0.4009953439235687,-0.6538196802139282,0.9999974370002747,0.5283529162406921,0.4018186330795288,-0.6526899933815002,0.9999969005584717,0.5242160558700562,0.400966614484787,-0.6527652740478516,0.9999961853027344,0.5212451219558716,0.4000527560710907,-0.6527740359306335,0.9999961853027344,0.5519580245018005,0.40400323271751404,-0.5230470895767212,0.9999931454658508,0.5155513286590576,0.4041910767555237,-0.5190366506576538,0.9999905824661255,0.5400535464286804,0.43551281094551086,-0.6238059997558594,0.9999993443489075,0.5269631743431091,0.4355654716491699,-0.6227336525917053,0.9999992847442627,0.5823973417282104,0.49767786264419556,-0.40774670243263245,0.9999940395355225,0.48509401082992554,0.4974263608455658,-0.38777562975883484,0.9999524354934692,0.5940150022506714,0.6403865218162537,-0.43394285440444946,0.9973924160003662,0.46659141778945923,0.6435092091560364,-0.40490564703941345,0.9886720180511475,0.6078906059265137,0.7601119875907898,-0.514113187789917,0.9854995608329773,0.45989251136779785,0.7625991106033325,-0.49068889021873474,0.9513954520225525,0.6141304969787598,0.7950112223625183,-0.5530884861946106,0.9607096910476685,0.45477667450904846,0.7994392514228821,-0.5283417701721191,0.8948286175727844,0.6068009734153748,0.7962253093719482,-0.5747801661491394,0.9630164504051208,0.4625183045864105,0.7985926866531372,-0.5558305382728577,0.8987545371055603,0.6031169891357422,0.7897932529449463,-0.5248888731002808,0.9516988396644592,0.4659743905067444,0.7897132635116577,-0.5043043494224548,0.8778465390205383,0.5593749284744263,0.5958071947097778,-0.0039438107050955296,0.9999827146530151,0.5066336393356323,0.5954018831253052,0.003975105471909046,0.9999504089355469,0.5737498998641968,0.7183047533035278,-0.37439998984336853,0.9810640811920166,0.4809548258781433,0.6855897903442383,-0.33993592858314514,0.9835109114646912,0.5816253423690796,0.8642208576202393,-0.130342498421669,0.9893242716789246,0.4808350205421448,0.8664025068283081,-0.1035090833902359,0.992993950843811,0.5781959295272827,0.8843829035758972,-0.11522434651851654,0.880655825138092,0.4877482056617737,0.8931334614753723,-0.08860907703638077,0.9300747513771057,0.5959794521331787,0.9144471287727356,-0.28037551045417786,0.9800775051116943,0.46325308084487915,0.9141635298728943,-0.25296565890312195,0.9852244853973389
